X_coord,Y_coord,Ref_Wind,Num_Turb,Sim_ID,Turbine,Wind_Direction,X_rotated,Y_rotated
3156.0,-3347.0,5.79250002,80,hornsrev_278_8,T57,8,3591.098393861735,-2875.1969194480694
3215.0,-3904.0,5.78923273,80,hornsrev_278_8,T58,8,3727.043627152245,-3418.56502078048
3360.0,0.0,5.83421373,80,hornsrev_278_8,T61,8,3327.3007109716764,467.6216192258199
3419.0,-558.0,5.55290699,80,hornsrev_278_8,T62,8,3463.3851173631456,-76.73675017533247
3479.0,-1116.0,5.52800846,80,hornsrev_278_8,T63,8,3600.459791823356,-620.9559464755248
3538.0,-1674.0,5.54026127,80,hornsrev_278_8,T64,8,3736.5441982148254,-1165.3143158766773
3597.0,-2231.0,5.50578451,80,hornsrev_278_8,T65,8,3872.4894315053343,-1708.682417209088
3657.0,-2789.0,5.51460266,80,hornsrev_278_8,T66,8,4009.5641059655454,-2252.90161350928
3716.0,-3347.0,5.4886632,80,hornsrev_278_8,T67,8,4145.648512357015,-2797.259982910433
3775.0,-3904.0,5.46718121,80,hornsrev_278_8,T68,8,4281.593745647524,-3340.628084242844
3920.0,0.0,5.83597279,80,hornsrev_278_8,T71,8,3881.850829466956,545.5585557634565
3979.0,-558.0,5.25858736,80,hornsrev_278_8,T72,8,4017.9352358584247,1.20018636230418
4039.0,-1116.0,5.23741531,80,hornsrev_278_8,T73,8,4155.009910318636,-543.0190099378881
4098.0,-1674.0,5.24941301,80,hornsrev_278_8,T74,8,4291.094316710105,-1087.3773793390403
4158.0,-2231.0,5.22144365,80,hornsrev_278_8,T75,8,4428.029818069356,-1630.6063075704913
4217.0,-2789.0,5.22927094,80,hornsrev_278_8,T76,8,4564.1142244608245,-2174.964676971644
4276.0,-3347.0,5.21128893,80,hornsrev_278_8,T77,8,4700.198630852294,-2719.323046372796
4336.0,-3904.0,5.21682405,80,hornsrev_278_8,T78,8,4837.134132211545,-3262.551974604247
4480.0,0.0,5.84263754,80,hornsrev_278_8,T81,8,4436.400947962236,623.4954923010931
4539.0,-558.0,5.11273956,80,hornsrev_278_8,T82,8,4572.485354353704,79.13712289994078
4599.0,-1116.0,5.10559988,80,hornsrev_278_8,T83,8,4709.560028813915,-465.0820734002515
4658.0,-1674.0,5.12322807,80,hornsrev_278_8,T84,8,4845.644435205385,-1009.440442801404
4718.0,-2231.0,5.10389566,80,hornsrev_278_8,T85,8,4982.579936564635,-1552.6693710328543
4777.0,-2789.0,5.11872959,80,hornsrev_278_8,T86,8,5118.6643429561045,-2097.027740434007
4837.0,-3347.0,5.10987711,80,hornsrev_278_8,T87,8,5255.739017416315,-2641.246936734199
4896.0,-3904.0,5.12526751,80,hornsrev_278_8,T88,8,5391.684250706824,-3184.6150380666104
5040.0,0.0,5.86111355,80,hornsrev_278_8,T91,8,4990.951066457515,701.4324288387298
5100.0,-558.0,5.10414028,80,hornsrev_278_8,T92,8,5128.025740917725,157.21323253853757
5159.0,-1116.0,5.07812309,80,hornsrev_278_8,T93,8,5264.110147309194,-387.1451368626148
5219.0,-1674.0,5.08229589,80,hornsrev_278_8,T94,8,5401.184821769406,-931.3643331628074
5278.0,-2231.0,5.08067083,80,hornsrev_278_8,T95,8,5537.130055059914,-1474.732434495218
5338.0,-2789.0,5.08662558,80,hornsrev_278_8,T96,8,5674.2047295201255,-2018.9516307954104
5397.0,-3347.0,5.08886528,80,hornsrev_278_8,T97,8,5810.289135911595,-2563.3100001965627
5457.0,-3904.0,5.09925413,80,hornsrev_278_8,T98,8,5947.224637270845,-3106.5389284280136
0.0,0.0,6.09291983,80,hornsrev_279_8,T1,9,0.0,0.0
59.0,-558.0,6.07724428,80,hornsrev_279_8,T2,9,145.56404358756197,-541.9004606147132
118.0,-1116.0,6.08048201,80,hornsrev_279_8,T3,9,291.12808717512394,-1083.8009212294264
177.0,-1674.0,6.07429647,80,hornsrev_279_8,T4,9,436.69213076268585,-1625.7013818441396
235.0,-2231.0,6.08187056,80,hornsrev_279_8,T5,9,581.1120515446124,-2166.7705885832984
294.0,-2789.0,6.08780479,80,hornsrev_279_8,T6,9,726.6760951321744,-2708.671049198012
353.0,-3347.0,6.06969309,80,hornsrev_279_8,T7,9,872.2401387197363,-3250.571509812725
412.0,-3904.0,6.10533762,80,hornsrev_279_8,T8,9,1017.647747842258,-3791.484282086843
560.0,0.0,5.94940233,80,hornsrev_279_8,T11,9,553.1054707332771,87.60330042252929
619.0,-558.0,5.9545455,80,hornsrev_279_8,T12,9,698.6695143208392,-454.2971601921839
678.0,-1116.0,5.96405649,80,hornsrev_279_8,T13,9,844.233557908401,-996.1976208068972
737.0,-1674.0,5.97103643,80,hornsrev_279_8,T14,9,989.7976014959628,-1538.0980814216105
796.0,-2231.0,5.97524166,80,hornsrev_279_8,T15,9,1135.205210618485,-2079.0108536957287
855.0,-2789.0,5.97263336,80,hornsrev_279_8,T16,9,1280.7692542060468,-2620.911314310442
914.0,-3347.0,5.94986629,80,hornsrev_279_8,T17,9,1426.3332977936086,-3162.811774925155
973.0,-3904.0,6.00861883,80,hornsrev_279_8,T18,9,1571.7409069161304,-3703.724547199273
1120.0,0.0,5.94577789,80,hornsrev_279_8,T21,9,1106.2109414665542,175.20660084505857
1179.0,-558.0,5.94891739,80,hornsrev_279_8,T22,9,1251.774985054116,-366.6938597696546
1238.0,-1116.0,5.95970154,80,hornsrev_279_8,T23,9,1397.3390286416784,-908.5943203843678
1297.0,-1674.0,5.96717072,80,hornsrev_279_8,T24,9,1542.9030722292405,-1450.494780999081
1356.0,-2231.0,5.97065544,80,hornsrev_279_8,T25,9,1688.310681351762,-1991.4075532731997
1415.0,-2789.0,5.9683342,80,hornsrev_279_8,T26,9,1833.874724939324,-2533.3080138879127
1474.0,-3347.0,5.98493767,80,hornsrev_279_8,T27,9,1979.4387685268855,-3075.208474502626
1533.0,-3904.0,6.00434637,80,hornsrev_279_8,T28,9,2124.8463776494077,-3616.121246776744
1680.0,0.0,5.93945646,80,hornsrev_279_8,T31,9,1659.3164121998311,262.80990126758786
1739.0,-558.0,5.93756819,80,hornsrev_279_8,T32,9,1804.8804557873932,-279.0905593471254
1798.0,-1116.0,5.94915867,80,hornsrev_279_8,T33,9,1950.4444993749555,-820.9910199618387
1857.0,-1674.0,5.95824957,80,hornsrev_279_8,T34,9,2096.0085429625174,-1362.891480576552
1916.0,-2231.0,5.96143723,80,hornsrev_279_8,T35,9,2241.416152085039,-1903.80425285067
1975.0,-2789.0,5.95865726,80,hornsrev_279_8,T36,9,2386.980195672601,-2445.7047134653835
2035.0,-3347.0,5.97741032,80,hornsrev_279_8,T37,9,2533.531927600758,-2987.448739615056
2094.0,-3904.0,5.99051142,80,hornsrev_279_8,T38,9,2678.93953672328,-3528.3615118891744
2240.0,0.0,5.93456459,80,hornsrev_279_8,T41,9,2212.4218829331085,350.41320169011715
2299.0,-558.0,5.91791201,80,hornsrev_279_8,T42,9,2357.9859265206705,-191.4872589245961
2358.0,-1116.0,5.92708445,80,hornsrev_279_8,T43,9,2503.549970108232,-733.3877195393093
2418.0,-1674.0,5.93490648,80,hornsrev_279_8,T44,9,2650.1017020363897,-1275.1317456889824
2477.0,-2231.0,5.92413712,80,hornsrev_279_8,T45,9,2795.5093111589117,-1816.0445179631008
2536.0,-2789.0,5.94679451,80,hornsrev_279_8,T46,9,2941.0733547464733,-2357.944978577814
2595.0,-3347.0,5.94571972,80,hornsrev_279_8,T47,9,3086.6373983340354,-2899.845439192527
2654.0,-3904.0,5.95602226,80,hornsrev_279_8,T48,9,3232.045007456557,-3440.758211466645
2800.0,0.0,5.93138695,80,hornsrev_279_8,T51,9,2765.527353666386,438.0165021126464
2859.0,-558.0,5.75613642,80,hornsrev_279_8,T52,9,2911.091397253948,-103.88395850206685
2919.0,-1116.0,5.7384901,80,hornsrev_279_8,T53,9,3057.6431291821045,-645.6279846517398
2978.0,-1674.0,5.73976278,80,hornsrev_279_8,T54,9,3203.2071727696666,-1187.528445266453
3037.0,-2231.0,5.71361589,80,hornsrev_279_8,T55,9,3348.614781892188,-1728.4412175405714
3096.0,-2789.0,5.72517014,80,hornsrev_279_8,T56,9,3494.1788254797507,-2270.3416781552846
3156.0,-3347.0,5.70979834,80,hornsrev_279_8,T57,9,3640.7305574079073,-2812.0857043049573
3215.0,-3904.0,5.68998623,80,hornsrev_279_8,T58,9,3786.138166530429,-3352.998476579076
3360.0,0.0,5.93050337,80,hornsrev_279_8,T61,9,3318.6328243996627,525.6198025351757
3419.0,-558.0,5.39701939,80,hornsrev_279_8,T62,9,3464.196867987225,-16.28065807953749
3479.0,-1116.0,5.3739028,80,hornsrev_279_8,T63,9,3610.748599915382,-558.0246842292105
3538.0,-1674.0,5.37259531,80,hornsrev_279_8,T64,9,3756.312643502944,-1099.9251448439238
3597.0,-2231.0,5.34556866,80,hornsrev_279_8,T65,9,3901.7202526254655,-1640.837917118042
3657.0,-2789.0,5.35546017,80,hornsrev_279_8,T66,9,4048.271984553623,-2182.581943267715
3716.0,-3347.0,5.34323502,80,hornsrev_279_8,T67,9,4193.836028141184,-2724.482403882428
3775.0,-3904.0,5.3294487,80,hornsrev_279_8,T68,9,4339.243637263707,-3265.3951761565463
3920.0,0.0,5.9327836,80,hornsrev_279_8,T71,9,3871.73829513294,613.223102957705
3979.0,-558.0,5.19423199,80,hornsrev_279_8,T72,9,4017.302338720502,71.3226423429918
4039.0,-1116.0,5.18858767,80,hornsrev_279_8,T73,9,4163.854070648659,-470.4213838066812
4098.0,-1674.0,5.1966176,80,hornsrev_279_8,T74,9,4309.418114236221,-1012.3218444213944
4158.0,-2231.0,5.19110346,80,hornsrev_279_8,T75,9,4455.813411699338,-1553.0781822304723
4217.0,-2789.0,5.19866514,80,hornsrev_279_8,T76,9,4601.377455286899,-2094.9786428451857
4276.0,-3347.0,5.19917393,80,hornsrev_279_8,T77,9,4746.941498874462,-2636.879103459899
4336.0,-3904.0,5.21536493,80,hornsrev_279_8,T78,9,4893.336796337579,-3177.635441268977
4480.0,0.0,5.93902779,80,hornsrev_279_8,T81,9,4424.843765866217,700.8264033802343
4539.0,-558.0,5.15105152,80,hornsrev_279_8,T82,9,4570.407809453779,158.92594276552109
4599.0,-1116.0,5.15118122,80,hornsrev_279_8,T83,9,4716.959541381937,-382.8180833841519
4658.0,-1674.0,5.160851,80,hornsrev_279_8,T84,9,4862.523584969498,-924.7185439988652
4718.0,-2231.0,5.15813208,80,hornsrev_279_8,T85,9,5008.918882432616,-1465.4748818079431
4777.0,-2789.0,5.16917086,80,hornsrev_279_8,T86,9,5154.482926020177,-2007.3753424226568
4837.0,-3347.0,5.16029596,80,hornsrev_279_8,T87,9,5301.034657948334,-2549.119368572329
4896.0,-3904.0,5.18799925,80,hornsrev_279_8,T88,9,5446.442267070855,-3090.032140846448
5040.0,0.0,5.95493793,80,hornsrev_279_8,T91,9,4977.949236599495,788.4297038027636
5100.0,-558.0,5.17455959,80,hornsrev_279_8,T92,9,5124.500968527652,246.68567765309055
5159.0,-1116.0,5.1519475,80,hornsrev_279_8,T93,9,5270.065012115214,-295.21478296162263
5219.0,-1674.0,5.157547,80,hornsrev_279_8,T94,9,5416.61674404337,-836.9588091112956
5278.0,-2231.0,5.15750265,80,hornsrev_279_8,T95,9,5562.0243531658925,-1377.871581385414
5338.0,-2789.0,5.16882372,80,hornsrev_279_8,T96,9,5708.576085094049,-1919.6156075350868
5397.0,-3347.0,5.15679502,80,hornsrev_279_8,T97,9,5854.140128681611,-2461.5160681498
5457.0,-3904.0,5.17820549,80,hornsrev_279_8,T98,9,6000.535426144728,-3002.272405958878
0.0,0.0,6.08367777,80,hornsrev_280_8,T1,10,0.0,0.0
59.0,-558.0,6.09457302,80,hornsrev_280_8,T2,10,154.9993405658674,-539.2774836984632
118.0,-1116.0,6.08287096,80,hornsrev_280_8,T3,10,309.9986811317348,-1078.5549673969265
177.0,-1674.0,6.07911348,80,hornsrev_280_8,T4,10,464.9980216976022,-1617.8324510953896
235.0,-2231.0,6.08269787,80,hornsrev_280_8,T5,10,618.8389063327904,-2156.298775218508
294.0,-2789.0,6.09446001,80,hornsrev_280_8,T6,10,773.8382468986579,-2695.5762589169703
353.0,-3347.0,6.08449268,80,hornsrev_280_8,T7,10,928.8375874645252,-3234.853742615434
412.0,-3904.0,6.09842253,80,hornsrev_280_8,T8,10,1083.6632798527255,-3773.1464185608847
560.0,0.0,6.00399256,80,hornsrev_280_8,T11,10,551.4923416868365,97.242979493481
619.0,-558.0,6.02745152,80,hornsrev_280_8,T12,10,706.4916822527039,-442.0345042049822
678.0,-1116.0,6.01899433,80,hornsrev_280_8,T13,10,861.4910228185713,-981.3119879034456
737.0,-1674.0,6.01880074,80,hornsrev_280_8,T14,10,1016.4903633844388,-1520.5894716019086
796.0,-2231.0,6.01838064,80,hornsrev_280_8,T15,10,1171.3160557726392,-2058.88214754736
855.0,-2789.0,6.0534873,80,hornsrev_280_8,T16,10,1326.3153963385066,-2598.1596312458223
914.0,-3347.0,5.99828911,80,hornsrev_280_8,T17,10,1481.314736904374,-3137.437114944286
973.0,-3904.0,6.04854727,80,hornsrev_280_8,T18,10,1636.1404292925745,-3675.729790889737
1120.0,0.0,5.9973526,80,hornsrev_280_8,T21,10,1102.984683373673,194.485958986962
1179.0,-558.0,6.02010155,80,hornsrev_280_8,T22,10,1257.9840239395403,-344.79152471150127
1238.0,-1116.0,6.01294756,80,hornsrev_280_8,T23,10,1412.9833645054075,-884.0690084099645
1297.0,-1674.0,6.01380444,80,hornsrev_280_8,T24,10,1567.9827050712752,-1423.3464921084276
1356.0,-2231.0,6.01273346,80,hornsrev_280_8,T25,10,1722.8083974594756,-1961.6391680538784
1415.0,-2789.0,6.04613543,80,hornsrev_280_8,T26,10,1877.807738025343,-2500.9166517523417
1474.0,-3347.0,6.02540922,80,hornsrev_280_8,T27,10,2032.8070785912105,-3040.194135450805
1533.0,-3904.0,6.04157448,80,hornsrev_280_8,T28,10,2187.632770979411,-3578.486811396256
1680.0,0.0,5.99219179,80,hornsrev_280_8,T31,10,1654.4770250605095,291.72893848044293
1739.0,-558.0,6.00933504,80,hornsrev_280_8,T32,10,1809.476365626377,-247.5485452180203
1798.0,-1116.0,6.00296688,80,hornsrev_280_8,T33,10,1964.475706192244,-786.8260289164834
1857.0,-1674.0,6.00470543,80,hornsrev_280_8,T34,10,2119.475046758112,-1326.1035126149466
1916.0,-2231.0,6.00344563,80,hornsrev_280_8,T35,10,2274.3007391463125,-1864.3961885603976
1975.0,-2789.0,6.03640366,80,hornsrev_280_8,T36,10,2429.3000797121795,-2403.6736722588607
2035.0,-3347.0,6.01969576,80,hornsrev_280_8,T37,10,2585.2842280310592,-2942.777507779657
2094.0,-3904.0,6.03224754,80,hornsrev_280_8,T38,10,2740.10992041926,-3481.070183725108
2240.0,0.0,5.98805428,80,hornsrev_280_8,T41,10,2205.969366747346,388.971917973924
2299.0,-558.0,5.9579339,80,hornsrev_280_8,T42,10,2360.968707313213,-150.3055657245393
2358.0,-1116.0,5.9441123,80,hornsrev_280_8,T43,10,2515.968047879081,-689.5830494230025
2418.0,-1674.0,5.94286823,80,hornsrev_280_8,T44,10,2671.9521961979603,-1228.6868849437988
2477.0,-2231.0,5.93589592,80,hornsrev_280_8,T45,10,2826.7778885861608,-1766.9795608892498
2536.0,-2789.0,5.94440556,80,hornsrev_280_8,T46,10,2981.777229152028,-2306.2570445877127
2595.0,-3347.0,5.93568516,80,hornsrev_280_8,T47,10,3136.776569717896,-2845.534528286176
2654.0,-3904.0,5.9374423,80,hornsrev_280_8,T48,10,3291.602262106096,-3383.827204231627
2800.0,0.0,5.98583508,80,hornsrev_280_8,T51,10,2757.4617084341826,486.2148974674049
2859.0,-558.0,5.62353468,80,hornsrev_280_8,T52,10,2912.4610490000496,-53.06258623105833
2919.0,-1116.0,5.59640074,80,hornsrev_280_8,T53,10,3068.44519731893,-592.1664217518546
2978.0,-1674.0,5.57500029,80,hornsrev_280_8,T54,10,3223.444537884797,-1131.4439054503175
3037.0,-2231.0,5.55504799,80,hornsrev_280_8,T55,10,3378.2702302729977,-1669.7365813957688
3096.0,-2789.0,5.55814457,80,hornsrev_280_8,T56,10,3533.2695708388646,-2209.014065094232
3156.0,-3347.0,5.5291667,80,hornsrev_280_8,T57,10,3689.253719157744,-2748.117900615028
3215.0,-3904.0,5.52986479,80,hornsrev_280_8,T58,10,3844.079411545945,-3286.410576560479
3360.0,0.0,5.98661661,80,hornsrev_280_8,T61,10,3308.954050121019,583.4578769608859
3419.0,-558.0,5.30318165,80,hornsrev_280_8,T62,10,3463.953390686886,44.18039326242263
3479.0,-1116.0,5.29017496,80,hornsrev_280_8,T63,10,3619.937539005766,-494.9234422583736
3538.0,-1674.0,5.28279972,80,hornsrev_280_8,T64,10,3774.936879571633,-1034.2009259568367
3597.0,-2231.0,5.27565384,80,hornsrev_280_8,T65,10,3929.7625719598336,-1572.4936019022878
3657.0,-2789.0,5.28796911,80,hornsrev_280_8,T66,10,4085.7467202787134,-2111.597437423084
3716.0,-3347.0,5.27062559,80,hornsrev_280_8,T67,10,4240.746060844581,-2650.8749211215472
3775.0,-3904.0,5.2987299,80,hornsrev_280_8,T68,10,4395.571753232781,-3189.167597066998
3920.0,0.0,5.98864412,80,hornsrev_280_8,T71,10,3860.446391807856,680.7008564543669
3979.0,-558.0,5.23002386,80,hornsrev_280_8,T72,10,4015.445732373723,141.42337275590364
4039.0,-1116.0,5.22689581,80,hornsrev_280_8,T73,10,4171.429880692603,-397.6804627648927
4098.0,-1674.0,5.22418785,80,hornsrev_280_8,T74,10,4326.42922125847,-936.9579464633558
4158.0,-2231.0,5.22204018,80,hornsrev_280_8,T75,10,4482.239721399683,-1475.07697423114
4217.0,-2789.0,5.23756552,80,hornsrev_280_8,T76,10,4637.23906196555,-2014.3544579296024
4276.0,-3347.0,5.22402382,80,hornsrev_280_8,T77,10,4792.238402531418,-2553.631941628066
4336.0,-3904.0,5.24826145,80,hornsrev_280_8,T78,10,4948.04890267263,-3091.75096939585
4480.0,0.0,5.99322224,80,hornsrev_280_8,T81,10,4411.938733494692,777.9438359478479
4539.0,-558.0,5.22371197,80,hornsrev_280_8,T82,10,4566.938074060559,238.66635224938463
4599.0,-1116.0,5.21981144,80,hornsrev_280_8,T83,10,4722.922222379439,-300.4374832714117
4658.0,-1674.0,5.21597862,80,hornsrev_280_8,T84,10,4877.9215629453065,-839.7149669698748
4718.0,-2231.0,5.21380711,80,hornsrev_280_8,T85,10,5033.732063086519,-1377.833994737659
4777.0,-2789.0,5.22956276,80,hornsrev_280_8,T86,10,5188.731403652386,-1917.1114784361216
4837.0,-3347.0,5.21667719,80,hornsrev_280_8,T87,10,5344.715551971266,-2456.215313956918
4896.0,-3904.0,5.23570728,80,hornsrev_280_8,T88,10,5499.541244359467,-2994.507989902369
5040.0,0.0,6.00544214,80,hornsrev_280_8,T91,10,4963.431075181528,875.1868154413289
5100.0,-558.0,5.22741842,80,hornsrev_280_8,T92,10,5119.4152235004085,336.0829799205326
5159.0,-1116.0,5.21189737,80,hornsrev_280_8,T93,10,5274.414564066276,-203.19450377793063
5219.0,-1674.0,5.21711969,80,hornsrev_280_8,T94,10,5430.398712385155,-742.2983392987269
5278.0,-2231.0,5.19926023,80,hornsrev_280_8,T95,10,5585.224404773356,-1280.591015244178
5338.0,-2789.0,5.21329021,80,hornsrev_280_8,T96,10,5741.208553092235,-1819.694850764974
5397.0,-3347.0,5.19718742,80,hornsrev_280_8,T97,10,5896.207893658103,-2358.972334463437
5457.0,-3904.0,5.20685053,80,hornsrev_280_8,T98,10,6052.018393799315,-2897.0913622312214
0.0,0.0,6.09262037,80,hornsrev_281_8,T1,11,0.0,0.0
59.0,-558.0,6.08964729,80,hornsrev_281_8,T2,11,164.38742324352418,-536.4902376365803
118.0,-1116.0,6.08149385,80,hornsrev_281_8,T3,11,328.7748464870484,-1072.980475273161
177.0,-1674.0,6.08474493,80,hornsrev_281_8,T4,11,493.1622697305725,-1609.470712909741
235.0,-2231.0,6.086133,80,hornsrev_281_8,T5,11,656.3772567952725,-2145.17013235825
294.0,-2789.0,6.11480904,80,hornsrev_281_8,T6,11,820.7646800387965,-2681.6603699948305
353.0,-3347.0,6.08699656,80,hornsrev_281_8,T7,11,985.1521032823208,-3218.1506076314117
412.0,-3904.0,6.10890102,80,hornsrev_281_8,T8,11,1149.3487175304683,-3753.659218084544
560.0,0.0,6.04990387,80,hornsrev_281_8,T11,11,549.7112227306918,106.85303741086508
619.0,-558.0,6.05389881,80,hornsrev_281_8,T12,11,714.098645974216,-429.6372002257153
678.0,-1116.0,6.04617214,80,hornsrev_281_8,T13,11,878.4860692177401,-966.1274378622956
737.0,-1674.0,6.05305862,80,hornsrev_281_8,T14,11,1042.8734924612645,-1502.617675498876
796.0,-2231.0,6.05185032,80,hornsrev_281_8,T15,11,1207.070106709412,-2038.1262859520089
855.0,-2789.0,6.07683659,80,hornsrev_281_8,T16,11,1371.457529952936,-2574.616523588589
914.0,-3347.0,6.03166342,80,hornsrev_281_8,T17,11,1535.8449531964602,-3111.106761225169
973.0,-3904.0,6.07648754,80,hornsrev_281_8,T18,11,1700.041567444608,-3646.615371678302
1120.0,0.0,6.04293537,80,hornsrev_281_8,T21,11,1099.4224454613836,213.70607482173017
1179.0,-558.0,6.04622841,80,hornsrev_281_8,T22,11,1263.8098687049078,-322.7841628148502
1238.0,-1116.0,6.03989649,80,hornsrev_281_8,T23,11,1428.197291948432,-859.2744004514306
1297.0,-1674.0,6.04745054,80,hornsrev_281_8,T24,11,1592.5847151919563,-1395.7646380880108
1356.0,-2231.0,6.04600763,80,hornsrev_281_8,T25,11,1756.7813294401035,-1931.2732485411436
1415.0,-2789.0,6.06998014,80,hornsrev_281_8,T26,11,1921.168752683628,-2467.763486177724
1474.0,-3347.0,6.05938911,80,hornsrev_281_8,T27,11,2085.5561759271523,-3004.2537238143045
1533.0,-3904.0,6.06922102,80,hornsrev_281_8,T28,11,2249.7527901753,-3539.762334267437
1680.0,0.0,6.03858328,80,hornsrev_281_8,T31,11,1649.1336681920754,320.5591122325953
1739.0,-558.0,6.03472233,80,hornsrev_281_8,T32,11,1813.5210914356,-215.9311254039851
1798.0,-1116.0,6.02877188,80,hornsrev_281_8,T33,11,1977.908514679124,-752.4213630405654
1857.0,-1674.0,6.03626919,80,hornsrev_281_8,T34,11,2142.295937922648,-1288.9116006771458
1916.0,-2231.0,6.03461981,80,hornsrev_281_8,T35,11,2306.4925521707955,-1824.4202111302784
1975.0,-2789.0,6.05782795,80,hornsrev_281_8,T36,11,2470.87997541432,-2360.9104487668587
2035.0,-3347.0,6.0447464,80,hornsrev_281_8,T37,11,2636.249025841292,-2897.2098774080628
2094.0,-3904.0,6.04931211,80,hornsrev_281_8,T38,11,2800.445640089439,-3432.718487861195
2240.0,0.0,6.03544521,80,hornsrev_281_8,T41,11,2198.8448909227677,427.41214964346034
2299.0,-558.0,5.89282942,80,hornsrev_281_8,T42,11,2363.2323141662914,-109.07808799312004
2358.0,-1116.0,5.87393999,80,hornsrev_281_8,T43,11,2527.619737409816,-645.5683256297004
2418.0,-1674.0,5.88144684,80,hornsrev_281_8,T44,11,2692.988787836787,-1181.8677542709042
2477.0,-2231.0,5.85263777,80,hornsrev_281_8,T45,11,2857.185402084935,-1717.3763647240366
2536.0,-2789.0,5.850842,80,hornsrev_281_8,T46,11,3021.572825328459,-2253.866602360617
2595.0,-3347.0,5.83956718,80,hornsrev_281_8,T47,11,3185.960248571984,-2790.3568399971978
2654.0,-3904.0,5.8250823,80,hornsrev_281_8,T48,11,3350.156862820131,-3325.86545045033
2800.0,0.0,6.03530836,80,hornsrev_281_8,T51,11,2748.5561136534598,534.2651870543255
2859.0,-558.0,5.45088673,80,hornsrev_281_8,T52,11,2912.9435368969835,-2.2250505822548803
2919.0,-1116.0,5.43625832,80,hornsrev_281_8,T53,11,3078.312587323955,-538.5244792234588
2978.0,-1674.0,5.43857288,80,hornsrev_281_8,T54,11,3242.7000105674792,-1075.014716860039
3037.0,-2231.0,5.4112277,80,hornsrev_281_8,T55,11,3406.896624815627,-1610.5233273131716
3096.0,-2789.0,5.41441202,80,hornsrev_281_8,T56,11,3571.2840480591512,-2147.013564949752
3156.0,-3347.0,5.39907026,80,hornsrev_281_8,T57,11,3736.653098486123,-2683.312993590956
3215.0,-3904.0,5.40773106,80,hornsrev_281_8,T58,11,3900.849712734271,-3218.8216040440884
3360.0,0.0,6.03660011,80,hornsrev_281_8,T61,11,3298.267336384151,641.1182244651906
3419.0,-558.0,5.28943539,80,hornsrev_281_8,T62,11,3462.654759627675,104.62798682861012
3479.0,-1116.0,5.29062557,80,hornsrev_281_8,T63,11,3628.023810054647,-431.6714418125937
3538.0,-1674.0,5.30408955,80,hornsrev_281_8,T64,11,3792.411233298171,-968.161679449174
3597.0,-2231.0,5.28778172,80,hornsrev_281_8,T65,11,3956.607847546319,-1503.6702899023066
3657.0,-2789.0,5.29584265,80,hornsrev_281_8,T66,11,4121.976897973291,-2039.9697185435105
3716.0,-3347.0,5.29225159,80,hornsrev_281_8,T67,11,4286.364321216815,-2576.459956180091
3775.0,-3904.0,5.31819963,80,hornsrev_281_8,T68,11,4450.560935464962,-3111.9685666332234
3920.0,0.0,6.03699684,80,hornsrev_281_8,T71,11,3847.978559114843,747.9712618760557
3979.0,-558.0,5.2715106,80,hornsrev_281_8,T72,11,4012.365982358367,211.48102423947523
4039.0,-1116.0,5.27487326,80,hornsrev_281_8,T73,11,4177.735032785339,-324.81840440172857
4098.0,-1674.0,5.28856182,80,hornsrev_281_8,T74,11,4342.122456028863,-861.3086420383089
4158.0,-2231.0,5.27834177,80,hornsrev_281_8,T75,11,4507.300697460458,-1396.626443496065
4217.0,-2789.0,5.28106642,80,hornsrev_281_8,T76,11,4671.688120703982,-1933.1166811326452
4276.0,-3347.0,5.27783108,80,hornsrev_281_8,T77,11,4836.075543947507,-2469.606918769226
4336.0,-3904.0,5.3026247,80,hornsrev_281_8,T78,11,5001.253785379102,-3004.9247202269817
4480.0,0.0,6.0394001,80,hornsrev_281_8,T81,11,4397.689781845535,854.8242992869207
4539.0,-558.0,5.27162552,80,hornsrev_281_8,T82,11,4562.077205089059,318.33406165034035
4599.0,-1116.0,5.26469421,80,hornsrev_281_8,T83,11,4727.446255516031,-217.96536699086343
4658.0,-1674.0,5.27574396,80,hornsrev_281_8,T84,11,4891.833678759555,-754.4556046274438
4718.0,-2231.0,5.26288176,80,hornsrev_281_8,T85,11,5057.011920191149,-1289.7734060852
4777.0,-2789.0,5.26499414,80,hornsrev_281_8,T86,11,5221.399343434674,-1826.26364372178
4837.0,-3347.0,5.25932646,80,hornsrev_281_8,T87,11,5386.768393861647,-2362.5630723629843
4896.0,-3904.0,5.2764535,80,hornsrev_281_8,T88,11,5550.965008109793,-2898.0716828161167
5040.0,0.0,6.04978991,80,hornsrev_281_8,T91,11,4947.401004576226,961.6773366977858
5100.0,-558.0,5.2698307,80,hornsrev_281_8,T92,11,5112.770055003199,425.377908056582
5159.0,-1116.0,5.20135784,80,hornsrev_281_8,T93,11,5277.157478246722,-111.11232957999846
5219.0,-1674.0,5.19845915,80,hornsrev_281_8,T94,11,5442.526528673695,-647.4117582212021
5278.0,-2231.0,5.18448734,80,hornsrev_281_8,T95,11,5606.723142921843,-1182.920368674335
5338.0,-2789.0,5.2030282,80,hornsrev_281_8,T96,11,5772.092193348813,-1719.2197973155387
5397.0,-3347.0,5.17241573,80,hornsrev_281_8,T97,11,5936.479616592338,-2255.7100349521197
5457.0,-3904.0,5.16989851,80,hornsrev_281_8,T98,11,6101.657858023933,-2791.027836409875
0.0,0.0,6.0869379,80,hornsrev_282_8,T1,12,0.0,0.0
